"Director.Name","Birthday","Age","Birthplace","Movie.Title","title","credits","grade","fir_year","year","tomatometer","audience_score","box_office","content_metadataGenres","criticsScore_likedCount","criticsScore_notLikedCount","criticsScore_ratingCount","overlay_criticsTop_likedCount","overlay_criticsTop_notLikedCount","overlay_criticsTop_ratingCount","overlay_mediaType","Action","Mystery_._Thriller","Kids_._Family","Adventure","Drama","Documentary","Biography","Sci.Fi","Fantasy","Comedy","Animation","Romance","Crime","Reality","Talk_Show","Sports","Health_._Wellness","News","Music","Entertainment","Travel","War","History","Western","Holiday","Other","LGBTQ.","Horror","Musical","Special_Interest","Variety","Sports_._Fitness","Anime"
"Travis Zariwny","Not Available","N/A","Not Available","Cabin Fever (2016)","The Hazing","Production Design","R",2004,"2004","No Score Yet","33",NA,"Horror",2,0,2,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Travis Zariwny","Not Available","N/A","Not Available","Cabin Fever (2016)","The Mallory Effect","Production Design",NA,2002,"2002","No Score Yet","No Score Yet",NA,"Comedy",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Travis Zariwny","Not Available","N/A","Not Available","Cabin Fever (2016)","No Place Like Home","Production Design",NA,2001,"2001","No Score Yet","No Score Yet",NA,"Sci-Fi",0,1,1,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Travis Zariwny","Not Available","N/A","Not Available","Cabin Fever (2016)","Dumb Luck","Production Design",NA,2001,"2001","No Score Yet","No Score Yet",NA,"Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Alexandros Avranas","Not Available","N/A","Larissa, Greece","Dark Crimes","Quiet Life","Director,Screenwriter",NA,2024,"2024","91","No Score Yet",NA,"Drama",10,1,11,2,0,2,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Alexandros Avranas","Not Available","N/A","Larissa, Greece","Dark Crimes","Dark Crimes","Director","R",2016,"2016","0%","30",NA,"Crime, Drama, Mystery & Thriller",0,36,36,0,10,10,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Alexandros Avranas","Not Available","N/A","Larissa, Greece","Dark Crimes","Miss Violence","Director,Screenwriter,Producer",NA,2013,"2013","80","72",NA,"Drama",20,5,25,10,2,12,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Mary","Director",NA,2024,"2024","No Score Yet","No Score Yet",NA,"Drama, Mystery & Thriller",0,0,0,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Shut In","Director",NA,2022,"2022","50","93",NA,"Mystery & Thriller, Drama",5,5,10,1,2,3,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Redeeming Love","Director,Screenwriter","PG-13",2022,"2022","11","95","9210225","Romance, History, Drama",3,25,28,1,6,7,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Are You Afraid of the Dark?","Director",NA,2019,"2019","No Score Yet","No Score Yet",NA,"Fantasy, Horror",1,0,1,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","xXx: Return of Xander Cage","Director","PG-13",2017,"2017","46","37","44850317","Action, Adventure, Mystery & Thriller",67,80,147,18,20,38,"Movie",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","The Disappointments Room","Director,Screenwriter","R",2016,"2016","0%","17","2411580","Horror, Mystery & Thriller",0,27,27,0,7,7,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Standing Up","Director,Screenwriter","PG",2013,"2013","56","64",NA,"Adventure, Drama",5,4,9,1,3,4,"Movie",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","I Am Number Four","Director","PG-13",2011,"2011","32","57","55092830","Action, Sci-Fi, Mystery & Thriller",54,113,167,11,36,47,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Y: The Last Man","Director",NA,2011,"2011","No Score Yet","No Score Yet",NA,"",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Eagle Eye","Director","PG-13",2008,"2008","27","62","101111837","Action, Mystery & Thriller",48,133,181,8,40,48,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Disturbia","Director","PG-13",2007,"2007","69","77","80050171","Mystery & Thriller",121,54,175,36,15,51,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Two for the Money","Director","R",2005,"2005","22","48","22862049","Drama",24,85,109,6,24,30,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Taking Lives","Director","R",2004,"2004","22","54","32682342","Mystery & Thriller",34,124,158,11,32,43,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Crazy as Hell","Producer","R",2002,"2002","53","56","20710","Comedy, Drama",8,7,15,2,3,5,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","The Salton Sea","Director","R",2002,"2002","63","82","676698","Crime, Drama, Mystery & Thriller",52,31,83,16,13,29,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Mind Prey","Director,Producer","TV-14",1999,"1999","No Score Yet","No Score Yet",NA,"Crime, Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Mockery for Justice","Director","TV-14",1999,"1999","No Score Yet","No Score Yet",NA,"Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Black Cat Run","Director","R",1998,"1998","No Score Yet","44",NA,"Mystery & Thriller",0,0,0,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Rebound -- The Legend of Earl The Goat Manigault","Executive Producer","R",1996,"1996","No Score Yet","94",NA,"Biography",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Nick of Time","Executive Producer","R",1995,"1995","30","47","7790129","Mystery & Thriller",10,23,33,0,6,6,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Drop Zone","Producer","R",1994,"1994","39","32","26734233","Action",9,14,23,2,2,4,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Bronx Zoo '90: Crime, Chaos, and Baseball","Executive Producer,Director",NA,2024,"2024-2024","No Score Yet","No Score Yet","Box office not found","Documentary",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","On the Lot","Judge","TV-PG",2007,"2007-2007","No Score Yet","No Score Yet","Box office not found","Reality",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Robbery Homicide Division","Director",NA,2002,"2002-2002","57","No Score Yet","Box office not found","Crime, Drama, Action, Adventure",4,3,7,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","The Shield","Director","TV-MA",2002,"2002-2002","90","96","Box office not found","Crime, Drama",112,10,122,50,5,55,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Smallville","Director","TV-PG",2002,"2002-2002","78","70","Box office not found","Drama, Action, Adventure, Fantasy",87,23,110,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","The Strip","Director",NA,1999,"1999-1999","13","No Score Yet","Box office not found","Drama, Action, Adventure",1,7,8,1,4,5,"TvSeries",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Martial Law","Director","TV-PG",1999,"1999-1999","No Score Yet","No Score Yet","Box office not found","Crime, Drama",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"D.J. Caruso","Jan 17, 1965","59","Norwalk, Connecticut, USA","The Disappointments Room","Buddy Faro","Director",NA,1998,"1998-1998","92","No Score Yet","Box office not found","Comedy, Drama",12,1,13,5,1,6,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Stewart Hendler","Dec 22, 1978","45","California, USA","Max Steel","Max Steel","Director","PG-13",2016,"2016","0%","48","3771397","Sci-Fi, Adventure, Action, Fantasy",0,21,21,0,6,6,"Movie",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Stewart Hendler","Dec 22, 1978","45","California, USA","Max Steel","Pretty/Tough","Director",NA,2013,"2013","No Score Yet","No Score Yet",NA,"Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Stewart Hendler","Dec 22, 1978","45","California, USA","Max Steel","Halo 4: Forward Unto Dawn","Director",NA,2012,"2012","No Score Yet","69",NA,"Action, Sci-Fi",0,1,1,0,0,0,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Stewart Hendler","Dec 22, 1978","45","California, USA","Max Steel","Sorority Row","Director","R",2009,"2009","25","33","11956207","Horror, Mystery & Thriller",20,60,80,5,16,21,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Stewart Hendler","Dec 22, 1978","45","California, USA","Max Steel","Whisper","Director","R",2007,"2007","No Score Yet","42",NA,"Horror, Mystery & Thriller",0,1,1,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Stewart Hendler","Dec 22, 1978","45","California, USA","Max Steel","Superman & Lois","Director","TV-14",2023,"2023-2023","88","82","Box office not found","Drama, Action, Adventure, Fantasy",47,7,54,0,0,0,"TvSeries",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Stewart Hendler","Dec 22, 1978","45","California, USA","Max Steel","The Warfighters","Producer","TV-14",2017,"2017-2017","No Score Yet","No Score Yet","Box office not found","Documentary",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Max Adams","Not Available","N/A","Not Available","Precious Cargo (2016)","Expend4bles","Screenwriter","R",2023,"2023","14","70","16244207","Action, Adventure",17,107,124,5,23,28,"Movie",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Max Adams","Not Available","N/A","Not Available","Precious Cargo (2016)","Precious Cargo","Director,Screenwriter","R",2016,"2016","0%","23",NA,"Action, Mystery & Thriller",0,22,22,0,10,10,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Max Adams","Not Available","N/A","Not Available","Precious Cargo (2016)","Extraction","Screenwriter","R",2015,"2015","6","17","10948","Mystery & Thriller, Action",1,17,18,0,6,6,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Max Adams","Not Available","N/A","Not Available","Precious Cargo (2016)","Heist","Screenwriter","R",2015,"2015","30","41","47239","Action, Mystery & Thriller",8,19,27,3,9,12,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Simon West","Jul 17, 1961","63","Letchworth, Hertfordshire, England, UK","Stratton","Bride Hard","Director",NA,2024,"2024","No Score Yet","No Score Yet",NA,"Action, Comedy",0,0,0,0,0,0,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Simon West","Jul 17, 1961","63","Letchworth, Hertfordshire, England, UK","Stratton","Skyfire","Director",NA,2019,"2019","57","31",NA,"Action, Mystery & Thriller",13,10,23,3,3,6,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Simon West","Jul 17, 1961","63","Letchworth, Hertfordshire, England, UK","Stratton","Stratton","Director","R",2017,"2017","0%","23",NA,"Action, Mystery & Thriller",0,35,35,0,12,12,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
